0.500000 100.000000 
0.510000 100.000000 
0.520000 100.000000 
0.530000 100.000000 
0.540000 100.000000 
0.550000 100.000000 
0.560000 100.000000 
0.570000 100.000000 
0.580000 99.980003 
0.590000 99.949997 
0.600000 99.730003 
0.610000 99.360001 
0.620000 97.869995 
0.630000 94.660004 
0.640000 87.570000 
0.650000 77.660004 
0.660000 63.290001 
0.670000 45.969997 
0.680000 29.020000 
0.690000 15.830000 
0.700000 7.450000 
0.710000 2.660000 
0.720000 0.820000 
0.730000 0.160000 
0.740000 0.060000 
0.750000 0.000000 
0.760000 0.000000 
0.770000 0.000000 
0.780000 0.000000 
0.790000 0.000000 
0.800000 0.000000 
0.810000 0.000000 
0.820000 0.000000 
0.830000 0.000000 
0.840000 0.000000 
0.850000 0.000000 
0.860000 0.000000 
0.870000 0.000000 
0.880000 0.000000 
0.890000 0.000000 
0.900000 0.000000 
0.910000 0.000000 
0.920000 0.000000 
0.930000 0.000000 
0.940000 0.000000 
0.950000 0.000000 
0.960000 0.000000 
0.970000 0.000000 
0.980000 0.000000 
0.990000 0.000000 
1.000000 0.000000 
