0.500000 100.000000 
0.510000 100.000000 
0.520000 100.000000 
0.530000 100.000000 
0.540000 100.000000 
0.550000 100.000000 
0.560000 100.000000 
0.570000 100.000000 
0.580000 100.000000 
0.590000 100.000000 
0.600000 100.000000 
0.610000 100.000000 
0.620000 99.989998 
0.630000 100.000000 
0.640000 99.980003 
0.650000 99.919998 
0.660000 99.889999 
0.670000 99.800003 
0.680000 99.620003 
0.690000 99.440002 
0.700000 98.799995 
0.710000 98.129997 
0.720000 97.199997 
0.730000 95.070000 
0.740000 93.349998 
0.750000 89.840004 
0.760000 87.419998 
0.770000 82.279999 
0.780000 76.740005 
0.790000 69.540001 
0.800000 61.709999 
0.810000 52.469997 
0.820000 44.040001 
0.830000 33.869999 
0.840000 25.119999 
0.850000 17.240000 
0.860000 9.900000 
0.870000 5.410000 
0.880000 2.520000 
0.890000 0.880000 
0.900000 0.300000 
0.910000 0.070000 
0.920000 0.000000 
0.930000 0.000000 
0.940000 0.000000 
0.950000 0.000000 
0.960000 0.000000 
0.970000 0.000000 
0.980000 0.000000 
0.990000 0.000000 
1.000000 0.000000 
