0.500000 100.000000 
0.510000 100.000000 
0.520000 99.989998 
0.530000 99.980003 
0.540000 99.989998 
0.550000 99.970001 
0.560000 99.889999 
0.570000 99.849998 
0.580000 99.699997 
0.590000 99.540001 
0.600000 99.019997 
0.610000 98.139999 
0.620000 97.010002 
0.630000 95.050003 
0.640000 92.540001 
0.650000 89.420006 
0.660000 85.939995 
0.670000 79.799995 
0.680000 72.839996 
0.690000 64.820000 
0.700000 56.500000 
0.710000 47.040001 
0.720000 37.950001 
0.730000 28.540001 
0.740000 19.500000 
0.750000 12.070000 
0.760000 7.210000 
0.770000 3.670000 
0.780000 1.360000 
0.790000 0.630000 
0.800000 0.120000 
0.810000 0.030000 
0.820000 0.000000 
0.830000 0.000000 
0.840000 0.000000 
0.850000 0.000000 
0.860000 0.000000 
0.870000 0.000000 
0.880000 0.000000 
0.890000 0.000000 
0.900000 0.000000 
0.910000 0.000000 
0.920000 0.000000 
0.930000 0.000000 
0.940000 0.000000 
0.950000 0.000000 
0.960000 0.000000 
0.970000 0.000000 
0.980000 0.000000 
0.990000 0.000000 
1.000000 0.000000 
